tipo;url_origem;url_destino
Document;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/prern/composicao-e-atuacao;https://www-cdn.mpf.mp.br/atuacao/eleitoral/pre-rn/composicao-e-atuacao
Folder;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/prern/banners;https://www-cdn.mpf.mp.br/atuacao/eleitoral/pre-rn/banners
Folder;http://svlp-plnptapp01.pgr.mpf.mp.br:8401/portal/prern/noticias;https://www-cdn.mpf.mp.br/atuacao/eleitoral/pre-rn/noticias
